bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.0299999999999999E-2,5.0700000000000002E-2,0.10150000000000001,0.46450000000000002,0.88029999999999997,1.6577,2.5647000000000002
1.52E-2,5.0700000000000002E-2,0.10150000000000001,0.4803,0.91800000000000004,1.7086000000000001,2.6263999999999998
5.1000000000000004E-3,4.5600000000000002E-2,9.64E-2,0.50590000000000002,0.95330000000000004,1.7351000000000001,2.6383000000000001
5.1000000000000004E-3,4.5600000000000002E-2,9.64E-2,0.50590000000000002,0.95330000000000004,1.7351000000000001,2.6383000000000001
1.01E-2,4.5600000000000002E-2,9.64E-2,0.51190000000000002,0.96689999999999998,1.7302,2.6109999999999998
2.0299999999999999E-2,5.0700000000000002E-2,8.6199999999999999E-2,0.504,0.94259999999999999,1.6891,2.5556999999999999
2.0299999999999999E-2,5.0700000000000002E-2,9.1300000000000006E-2,0.47610000000000002,0.95709999999999995,1.6677,2.5503
1.52E-2,4.5600000000000002E-2,8.6199999999999999E-2,0.4541,0.9385,1.6496,2.5358999999999998
1.52E-2,5.5800000000000002E-2,8.6199999999999999E-2,0.44790000000000002,0.92530000000000001,1.6398000000000001,2.516
1.52E-2,5.0700000000000002E-2,8.6199999999999999E-2,0.45989999999999998,0.94650000000000001,1.6711,2.5468000000000002
1.52E-2,5.5800000000000002E-2,9.1300000000000006E-2,0.47589999999999999,0.97040000000000004,1.6876,2.5468000000000002
1.52E-2,5.0700000000000002E-2,8.6199999999999999E-2,0.4839,0.98109999999999997,1.6893,2.5259999999999998
1.01E-2,5.0700000000000002E-2,7.6100000000000001E-2,0.44359999999999999,0.92010000000000003,1.6167,2.4458000000000002
1.01E-2,4.5600000000000002E-2,8.1199999999999994E-2,0.47770000000000001,0.96819999999999995,1.6678999999999999,2.4809000000000001
1.52E-2,4.5600000000000002E-2,8.1199999999999994E-2,0.4899,0.98160000000000003,1.6762000000000001,2.4674
2.0299999999999999E-2,5.5800000000000002E-2,8.1199999999999994E-2,0.47160000000000002,0.95499999999999996,1.653,2.4601000000000002
2.0299999999999999E-2,5.0700000000000002E-2,0.10150000000000001,0.46750000000000003,0.94699999999999995,1.6480999999999999,2.4655
2.0299999999999999E-2,5.0700000000000002E-2,0.10150000000000001,0.49180000000000001,0.9819,1.6945000000000001,2.5024999999999999
2.53E-2,5.5800000000000002E-2,0.10150000000000001,0.48770000000000002,0.96609999999999996,1.6714,2.4655
2.53E-2,5.0700000000000002E-2,0.10150000000000001,0.5,0.99029999999999996,1.7029999999999998,2.4853000000000001
1.52E-2,5.5800000000000002E-2,0.10150000000000001,0.5393,0.98240000000000005,1.6880999999999999,2.4601000000000002
3.04E-2,5.0700000000000002E-2,0.1065,0.55510000000000004,1.0175000000000001,1.7675999999999998,2.5568999999999997
2.0299999999999999E-2,4.5600000000000002E-2,0.1116,0.52759999999999996,0.99070000000000003,1.7528999999999999,2.5577999999999999
