bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
5.0700000000000002E-2,9.64E-2,0.1116,0.28539999999999999,0.55810000000000004,1.4126000000000001,2.7951000000000001
3.5499999999999997E-2,9.64E-2,0.1167,0.28549999999999998,0.55269999999999997,1.3948,2.7824999999999998
4.5600000000000002E-2,9.1300000000000006E-2,0.12180000000000001,0.28949999999999998,0.57140000000000002,1.4405999999999999,2.8342000000000001
5.5800000000000002E-2,9.1300000000000006E-2,0.1167,0.3014,0.59550000000000003,1.4849999999999999,2.8717000000000001
5.5800000000000002E-2,9.1300000000000006E-2,0.12180000000000001,0.30159999999999998,0.60880000000000001,1.4870000000000001,2.8552999999999997
5.0700000000000002E-2,9.1300000000000006E-2,0.1116,0.29770000000000002,0.60880000000000001,1.4822,2.8388999999999998
6.59E-2,9.1300000000000006E-2,0.1065,0.29780000000000001,0.58989999999999998,1.4527000000000001,2.8006000000000002
6.59E-2,9.1300000000000006E-2,0.13189999999999999,0.30580000000000002,0.64610000000000001,1.5005999999999999,2.8534999999999999
6.59E-2,8.6199999999999999E-2,0.13189999999999999,0.32190000000000002,0.67249999999999999,1.5338000000000001,2.8773
6.08E-2,8.1100000000000005E-2,0.13189999999999999,0.32419999999999999,0.67249999999999999,1.5291999999999999,2.8646000000000003
6.08E-2,8.1100000000000005E-2,0.13189999999999999,0.33029999999999998,0.67249999999999999,1.5327,2.8784000000000001
6.08E-2,8.6199999999999999E-2,0.12690000000000001,0.31840000000000002,0.64349999999999996,1.4948000000000001,2.8353999999999999
6.08E-2,8.6199999999999999E-2,0.12690000000000001,0.33239999999999997,0.64349999999999996,1.5413000000000001,2.8931
6.59E-2,8.6199999999999999E-2,0.12690000000000001,0.36380000000000001,0.69910000000000005,1.6372,2.9291
5.5800000000000002E-2,7.6100000000000001E-2,0.12690000000000001,0.37559999999999999,0.72589999999999999,1.675,2.8885999999999998
6.08E-2,7.6100000000000001E-2,0.12180000000000001,0.38340000000000002,0.75800000000000001,1.6964000000000001,2.9274
6.59E-2,8.6199999999999999E-2,0.12180000000000001,0.3952,0.78500000000000003,1.7326000000000001,2.9775
6.08E-2,8.1100000000000005E-2,0.1167,0.40699999999999997,0.78779999999999994,1.7425000000000002,2.9904999999999999
6.08E-2,7.6100000000000001E-2,0.1116,0.38740000000000002,0.7722,1.7342,3
6.08E-2,8.1100000000000005E-2,0.1116,0.3795,0.75349999999999995,1.7029000000000001,2.9702999999999999
6.59E-2,8.6199999999999999E-2,0.1116,0.37990000000000002,0.76449999999999996,1.7410999999999999,3.0282
