bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.0175999999999998,2.2063999999999999,2.4243000000000001,2.6776,2.7801999999999998,2.8750999999999998,3.0064000000000002
2.0021,2.2063000000000001,2.4137,2.6634000000000002,2.7608000000000001,2.8548,2.9859
2.0017999999999998,2.2033,2.4081000000000001,2.6432000000000002,2.7303999999999999,2.8125,2.9487999999999999
2.0068000000000001,2.2031999999999998,2.4131999999999998,2.6452,2.7277,2.8041,2.9394999999999998
2.0432999999999999,2.2271000000000001,2.4209999999999998,2.6696999999999997,2.7584999999999997,2.8414000000000001,2.9729999999999999
2.0482999999999998,2.2244999999999999,2.4156,2.6677,2.7608999999999999,2.8311999999999999,2.96
2.0430999999999999,2.2296,2.4129,2.6452,2.7363,2.8075000000000001,2.9257999999999997
2.0427,2.2162000000000002,2.3942000000000001,2.6042000000000001,2.6791,2.7448000000000001,2.8731999999999998
2.0375000000000001,2.2057000000000002,2.4045000000000001,2.6124000000000001,2.6926999999999999,2.7499000000000002,2.8786
2.0663999999999998,2.2349000000000001,2.4070999999999998,2.637,2.7118000000000002,2.7719,2.8984999999999999
2.0533999999999999,2.2296999999999998,2.4365000000000001,2.6082000000000001,2.6790000000000003,2.7345999999999999,2.8622999999999998
2.0455999999999999,2.2218,2.4390000000000001,2.6164000000000001,2.6817000000000002,2.7412999999999998,2.8658999999999999
2.0325000000000002,2.2187999999999999,2.4281000000000001,2.6059000000000001,2.6787000000000001,2.7412999999999998,2.8605
2.0324,2.2134999999999998,2.4175,2.5850999999999997,2.6457999999999999,2.6970999999999998,2.819
2.0613999999999999,2.2323,2.4252000000000002,2.5954000000000002,2.6621000000000001,2.7107000000000001,2.8298000000000001
2.0714999999999999,2.2244999999999999,2.4172000000000002,2.5911999999999997,2.6509999999999998,2.7039,2.8189000000000002
2.0739000000000001,2.2244000000000002,2.4224000000000001,2.6162000000000001,2.6729000000000003,2.7225000000000001,2.8260999999999998
2.0863999999999998,2.2343999999999999,2.4245999999999999,2.6202000000000001,2.6726000000000001,2.7122000000000002,2.8098000000000001
2.0964999999999998,2.2393999999999998,2.4350000000000001,2.6412,2.7000999999999999,2.7412000000000001,2.8458999999999999
2.1099000000000001,2.2583000000000002,2.4506999999999999,2.6654,2.7277,2.7736999999999998,2.8803999999999998
2.1175000000000002,2.2711999999999999,2.4584000000000001,2.6755,2.7415000000000003,2.782,2.8839999999999999
2.0969000000000002,2.2606999999999999,2.4424999999999999,2.6492,2.7109999999999999,2.75,2.855
2.0937999999999999,2.2601,2.4472999999999998,2.6269,2.6913999999999998,2.7382,2.8604000000000003
