bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.8309,2.0278,2.2443,2.5042,2.6404000000000001,2.8124000000000002,2.9643999999999999
1.8231000000000002,2.0226000000000002,2.2336999999999998,2.4882,2.6295000000000002,2.7955000000000001,2.9662999999999999
1.823,2.0198999999999998,2.2231000000000001,2.4762,2.6158000000000001,2.7803,2.9458000000000002
1.8252999999999999,2.0222000000000002,2.2307000000000001,2.4969000000000001,2.6332,2.7837000000000001,2.9497
1.8252000000000002,2.0272000000000001,2.2332000000000001,2.4969999999999999,2.6306000000000003,2.7871000000000001,2.9497
1.8538999999999999,2.0226999999999999,2.2383000000000002,2.5093999999999999,2.6448,2.8143000000000002,2.976
1.8794,2.0510999999999999,2.2461000000000002,2.5300000000000002,2.6823000000000001,2.8397999999999999,3.0042
1.8843999999999999,2.0379999999999998,2.2486000000000002,2.5301999999999998,2.6850000000000001,2.8296000000000001,2.9622000000000002
1.8995,2.0428999999999999,2.2483,2.5348999999999999,2.6905000000000001,2.8382000000000001,2.9695
1.8942000000000001,2.0453000000000001,2.2585999999999999,2.5474999999999999,2.7069000000000001,2.8620999999999999,3.0024000000000002
1.9,2.0794999999999999,2.2742,2.5745,2.7452000000000001,2.9186000000000001,3.0722999999999998
1.8973,2.0794999999999999,2.2768000000000002,2.5850999999999997,2.7618,2.9392,3.0964
1.8997999999999999,2.0741999999999998,2.2871000000000001,2.5647000000000002,2.7481999999999998,2.9359000000000002,3.1112000000000002
1.8816000000000002,2.0790999999999999,2.2894000000000001,2.5467,2.7126999999999999,2.8881000000000001,3.0558999999999998
1.8994,2.097,2.3129,2.5655999999999999,2.7292999999999998,2.895,3.0596000000000001
1.9203999999999999,2.1236000000000002,2.2945000000000002,2.5680000000000001,2.7265999999999999,2.8967999999999998,3.0596999999999999
1.905,2.0924999999999998,2.2806000000000002,2.5282,2.6633,2.8249,2.9935
1.8921000000000001,2.0794999999999999,2.2605,2.5080999999999998,2.6496,2.8140999999999998,2.9769999999999999
1.8891,2.0634999999999999,2.2469999999999999,2.4758,2.6082000000000001,2.7652000000000001,2.9313000000000002
1.8891,2.0634999999999999,2.2469999999999999,2.4758,2.6082000000000001,2.7652000000000001,2.9313000000000002
1.8736999999999999,2.0221,2.1631,2.3191000000000002,2.4321000000000002,2.5840999999999998,2.7810000000000001
1.9127000000000001,2.0691999999999999,2.2048999999999999,2.4115000000000002,2.5310000000000001,2.6810999999999998,2.855
1.8946000000000001,2.0768,2.2231000000000001,2.4274,2.5502000000000002,2.6962000000000002,2.8586
