bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
8.1100000000000005E-2,0.1268,0.15229999999999999,0.23430000000000001,0.30580000000000002,0.62019999999999997,1.6249
8.6199999999999999E-2,0.13189999999999999,0.15229999999999999,0.23430000000000001,0.30590000000000001,0.6139,1.6198000000000001
8.6199999999999999E-2,0.13189999999999999,0.15229999999999999,0.2303,0.30059999999999998,0.59950000000000003,1.6146
0.1014,0.13700000000000001,0.1573,0.24210000000000001,0.31669999999999998,0.63139999999999996,1.6732
9.6299999999999997E-2,0.13700000000000001,0.16239999999999999,0.25790000000000002,0.34110000000000001,0.67459999999999998,1.7427999999999999
9.6299999999999997E-2,0.13700000000000001,0.16239999999999999,0.25790000000000002,0.34110000000000001,0.67459999999999998,1.7427999999999999
9.6299999999999997E-2,0.13700000000000001,0.16239999999999999,0.25790000000000002,0.3412,0.66020000000000001,1.7132000000000001
9.6600000000000005E-2,0.14199999999999999,0.16750000000000001,0.25990000000000002,0.34429999999999999,0.64900000000000002,1.6741999999999999
9.6600000000000005E-2,0.14199999999999999,0.1726,0.26200000000000001,0.34689999999999999,0.65859999999999996,1.6699000000000002
9.6600000000000005E-2,0.14710000000000001,0.1726,0.26,0.34689999999999999,0.65869999999999995,1.6560000000000001
9.1499999999999998E-2,0.14710000000000001,0.16750000000000001,0.25800000000000001,0.34439999999999998,0.65869999999999995,1.663
8.6199999999999999E-2,0.14710000000000001,0.16750000000000001,0.26600000000000001,0.36030000000000001,0.69089999999999996,1.7185999999999999
0.1065,0.1522,0.1827,0.29420000000000002,0.4078,0.77649999999999997,1.8185
9.6299999999999997E-2,0.14710000000000001,0.1777,0.29830000000000001,0.41060000000000002,0.7863,1.8344
9.1300000000000006E-2,0.13700000000000001,0.1726,0.29449999999999998,0.40310000000000001,0.74760000000000004,1.7633000000000001
9.1300000000000006E-2,0.13700000000000001,0.1777,0.30669999999999997,0.42180000000000001,0.7883,1.8134000000000001
0.1014,0.14710000000000001,0.1777,0.28649999999999998,0.4007,0.75429999999999997,1.7572000000000001
0.1065,0.14710000000000001,0.1777,0.28920000000000001,0.40089999999999998,0.75760000000000005,1.7888999999999999
0.1116,0.14710000000000001,0.1777,0.31080000000000002,0.4355,0.82350000000000001,1.8233000000000001
0.1116,0.14710000000000001,0.1726,0.29699999999999999,0.40410000000000001,0.75960000000000005,1.7450999999999999
0.1116,0.1573,0.16750000000000001,0.28920000000000001,0.3962,0.73880000000000001,1.7189000000000001
0.112,0.157,0.16700000000000001,0.28920000000000001,0.39600000000000002,0.73899999999999999,1.7189000000000001
0.1065,0.1522,0.16750000000000001,0.28139999999999998,0.3805,0.72130000000000005,1.6901000000000002
