bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.9249000000000001,2.11,2.3170000000000002,2.5484999999999998,2.6413000000000002,2.7547999999999999,2.8711000000000002
1.9613,2.1158000000000001,2.3089,2.5242,2.6164000000000001,2.7210999999999999,2.8308999999999997
1.9613,2.1158000000000001,2.3089,2.5242,2.6164000000000001,2.7210999999999999,2.8308999999999997
1.9433,2.0975000000000001,2.3088000000000002,2.5507,2.6385999999999998,2.7279,2.8290999999999999
1.9403999999999999,2.1048999999999998,2.3033000000000001,2.5365000000000002,2.6301999999999999,2.7178,2.8216999999999999
1.9504999999999999,2.1152000000000002,2.3161999999999998,2.5590000000000002,2.6581000000000001,2.7484000000000002,2.8563999999999998
1.9691000000000001,2.1391,2.3188,2.5693000000000001,2.6608999999999998,2.7467000000000001,2.8491
1.9536,2.1339000000000001,2.3290999999999999,2.5775999999999999,2.6741000000000001,2.7502,2.8491
1.9612000000000001,2.1570999999999998,2.3420999999999998,2.5859000000000001,2.6741000000000001,2.7467999999999999,2.8454000000000002
1.966,2.1541000000000001,2.3443999999999998,2.5779999999999998,2.6522999999999999,2.7248999999999999,2.8270999999999997
1.9761,2.1514000000000002,2.36,2.5966,2.6768999999999998,2.7522000000000002,2.8582000000000001
2.0074999999999998,2.1779000000000002,2.3730000000000002,2.6154000000000002,2.6851000000000003,2.7625000000000002,2.86
1.9971000000000001,2.1623999999999999,2.3997000000000002,2.6093000000000002,2.6879,2.7675999999999998,2.8692000000000002
1.9842,2.1364000000000001,2.3864000000000001,2.5907,2.6604999999999999,2.7336,2.8380000000000001
1.9685000000000001,2.1334,2.3887,2.5930999999999997,2.6771000000000003,2.7645,2.8931
1.9556,2.1461999999999999,2.3990999999999998,2.6287000000000003,2.7239,2.8176000000000001,2.9540999999999999
1.9843999999999999,2.1831,2.3936999999999999,2.6330999999999998,2.7321999999999997,2.8195000000000001,2.9485999999999999
1.992,2.1831,2.3988999999999998,2.6694,2.7544,2.8487999999999998,2.9746000000000001
1.9816,2.1778,2.4039999999999999,2.6814999999999998,2.7711000000000001,2.8597000000000001,2.9763999999999999
1.9813000000000001,2.1774,2.4036,2.6694,2.7603999999999997,2.8393999999999999,2.9542000000000002
1.9811999999999999,2.1798999999999999,2.4062000000000001,2.6612999999999998,2.7576999999999998,2.8496000000000001,2.9727999999999999
2.0203000000000002,2.1909000000000001,2.4087000000000001,2.6694,2.7660999999999998,2.8479000000000001,2.9598
