bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
0,0.0356,0.2291,0.595,0.9466,1.4989,2.1135
0,0.0203,0.224,0.5991,0.9414,1.5023,2.144
0.0051,0.0661,0.2291,0.623,0.9876,1.5499,2.1853
0.0051,0.0814,0.2393,0.6351,1.0095,1.5862,2.2431
0.0051,0.0763,0.2342,0.6313,1.0098,1.5616,2.18
0.0051,0.0712,0.2189,0.5719,0.9261,1.4879,2.1478
0.0051,0.0763,0.2291,0.616,0.9944,1.6,2.2797
0.0101,0.0811,0.224,0.5961,0.97,1.5621,2.2489
0.0152,0.0811,0.2138,0.5762,0.9682,1.5655,2.2926
0.0101,0.0811,0.1985,0.5441,0.918,1.5046,2.2301
0.0101,0.0761,0.1934,0.5363,0.9019,1.4603,2.1424
0.0051,0.0659,0.1985,0.5767,0.9601,1.5362,2.2337
0.0101,0.0763,0.2036,0.6133,1.0133,1.6026,2.2886
0.0152,0.0712,0.1934,0.585,0.976,1.5513,2.2479
0.0101,0.0712,0.1883,0.573,0.9467,1.5117,2.1898
0.0101,0.0763,0.2036,0.6142,0.9946,1.5617,2.2092
0.0101,0.0763,0.2036,0.6142,0.9946,1.5617,2.2092
0.0101,0.0661,0.2189,0.6123,0.9759,1.5203,2.139
0.0051,0.0814,0.224,0.6485,0.9866,1.5303,2.1285
0,0.0559,0.2495,0.6289,0.9571,1.5163,2.1355
0,0.061,0.2444,0.6053,0.9247,1.4853,2.1214
