bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.0299999999999999E-2,4.5600000000000002E-2,8.1199999999999994E-2,0.48820000000000002,0.92879999999999996,1.625,2.3431000000000002
1.52E-2,4.0599999999999997E-2,8.6199999999999999E-2,0.52370000000000005,0.96930000000000005,1.6840000000000002,2.4211
2.0299999999999999E-2,4.5600000000000002E-2,8.6199999999999999E-2,0.51580000000000004,0.95850000000000002,1.6724999999999999,2.3961999999999999
2.0299999999999999E-2,4.5600000000000002E-2,8.6199999999999999E-2,0.53169999999999995,0.98299999999999998,1.712,2.4497
2.53E-2,4.5600000000000002E-2,8.6199999999999999E-2,0.50790000000000002,0.96160000000000001,1.6922999999999999,2.4586999999999999
2.0299999999999999E-2,4.5600000000000002E-2,8.6199999999999999E-2,0.52790000000000004,0.99419999999999997,1.7187000000000001,2.4712000000000001
1.01E-2,4.0599999999999997E-2,9.1300000000000006E-2,0.55579999999999996,1.0350999999999999,1.7617,2.5036
1.52E-2,4.0599999999999997E-2,9.1300000000000006E-2,0.56789999999999996,1.0823,1.7883,2.5413999999999999
1.01E-2,4.0599999999999997E-2,8.1199999999999994E-2,0.56020000000000003,1.0796000000000001,1.8169,2.6105
1.01E-2,3.5499999999999997E-2,8.6199999999999999E-2,0.54020000000000001,1.0530999999999999,1.7871000000000001,2.5887000000000002
1.01E-2,4.0599999999999997E-2,9.1300000000000006E-2,0.53620000000000001,1.0451999999999999,1.7738,2.5924
1.52E-2,4.0599999999999997E-2,0.12180000000000001,0.56859999999999999,1.0985,1.8305,2.6198000000000001
5.1000000000000004E-3,3.5499999999999997E-2,0.1167,0.56059999999999999,1.0931999999999999,1.8306,2.6143999999999998
1.01E-2,3.04E-2,0.1065,0.56489999999999996,1.0853999999999999,1.8109,2.5745
0,2.0299999999999999E-2,9.64E-2,0.54869999999999997,1.0588,1.7810000000000001,2.5636000000000001
1.01E-2,3.04E-2,9.1300000000000006E-2,0.53659999999999997,1.0427999999999999,1.7577,2.5274999999999999
1.01E-2,3.04E-2,9.1300000000000006E-2,0.58660000000000001,1.0642,1.7945,2.5636999999999999
5.1000000000000004E-3,3.04E-2,9.1300000000000006E-2,0.55110000000000003,1.016,1.7516,2.5022000000000002
1.01E-2,3.04E-2,9.1300000000000006E-2,0.57479999999999998,1.0590999999999999,1.7959000000000001,2.5276000000000001
5.1000000000000004E-3,2.0299999999999999E-2,9.64E-2,0.57079999999999997,1.0322,1.7566000000000002,2.4771000000000001
1.52E-2,3.04E-2,9.64E-2,0.56699999999999995,1.0376000000000001,1.7566000000000002,2.4887999999999999
