bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.53E-2,5.5800000000000002E-2,0.13189999999999999,0.29139999999999999,0.48,1.0274000000000001,2.1193
4.0599999999999997E-2,7.6100000000000001E-2,0.13189999999999999,0.2974,0.48020000000000002,1.0564,2.1461999999999999
3.5499999999999997E-2,7.0999999999999994E-2,0.12690000000000001,0.28560000000000002,0.46429999999999999,1.0177,2.0891999999999999
4.5600000000000002E-2,7.0999999999999994E-2,0.12690000000000001,0.28760000000000002,0.4672,1.0097,2.0769000000000002
4.0599999999999997E-2,7.0999999999999994E-2,0.12180000000000001,0.30170000000000002,0.50829999999999997,1.0939000000000001,2.1718000000000002
4.0599999999999997E-2,7.0999999999999994E-2,0.12180000000000001,0.30969999999999998,0.53010000000000002,1.1214999999999999,2.2096999999999998
4.0599999999999997E-2,7.6100000000000001E-2,0.12180000000000001,0.32179999999999997,0.54120000000000001,1.1102000000000001,2.1846000000000001
4.5600000000000002E-2,7.6100000000000001E-2,0.12180000000000001,0.32590000000000002,0.57909999999999995,1.1428,2.2280000000000002
4.0599999999999997E-2,7.6100000000000001E-2,0.1167,0.28199999999999997,0.51049999999999995,1.0550999999999999,2.1488999999999998
4.0599999999999997E-2,7.0999999999999994E-2,0.1116,0.27010000000000001,0.48949999999999999,1.0291999999999999,2.1295000000000002
4.0599999999999997E-2,7.0999999999999994E-2,0.1116,0.26200000000000001,0.48680000000000001,1.0584,2.1817000000000002
4.5600000000000002E-2,7.6100000000000001E-2,0.1167,0.2621,0.48420000000000002,1.0568,2.1854
4.0599999999999997E-2,7.6100000000000001E-2,0.1167,0.30640000000000001,0.58460000000000001,1.2483,2.3527
4.0599999999999997E-2,7.6100000000000001E-2,0.1167,0.32669999999999999,0.62709999999999999,1.3028999999999999,2.4144000000000001
4.0599999999999997E-2,8.1100000000000005E-2,0.12180000000000001,0.36759999999999998,0.70469999999999999,1.4243999999999999,2.5310000000000001
4.0599999999999997E-2,9.64E-2,0.1268,0.3841,0.71550000000000002,1.4445999999999999,2.5367999999999999
5.5800000000000002E-2,0.1065,0.13700000000000001,0.4047,0.74509999999999998,1.49,2.6082000000000001
5.5800000000000002E-2,0.1065,0.1573,0.37890000000000001,0.67849999999999999,1.4168000000000001,2.5352999999999999
4.5600000000000002E-2,0.1014,0.1472,0.35139999999999999,0.64390000000000003,1.3815,2.4721000000000002
3.04E-2,9.1300000000000006E-2,0.1421,0.35539999999999999,0.64700000000000002,1.3945000000000001,2.4857
