bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.2800000000000002,2.74,3.22,4.09,4.3,4.8499999999999996,5.36
2.27,2.7199999999999998,3.19,4.04,4.2699999999999996,4.84,5.34
2.2599999999999998,2.71,3.17,4.0199999999999996,4.2699999999999996,4.84,5.35
2.25,2.69,3.16,4,4.26,4.84,5.36
2.2400000000000002,2.67,3.13,4.01,4.22,4.79,5.32
2.2400000000000002,2.67,3.15,4.05,4.26,4.8,5.35
2.2400000000000002,2.66,3.14,4.03,4.2699999999999996,4.82,5.36
2.2400000000000002,2.66,3.14,4.0199999999999996,4.2699999999999996,4.83,5.36
2.23,2.64,3.1,3.96,4.18,4.76,5.31
2.2200000000000002,2.61,3.06,3.9,4.12,4.72,5.29
2.2200000000000002,2.6,3.06,3.9,4.12,4.7300000000000004,5.3
2.2200000000000002,2.59,3.05,3.9,4.0999999999999996,4.7300000000000004,5.3
2.2200000000000002,2.59,3.06,3.9,4.0999999999999996,4.72,5.29
2.2400000000000002,2.62,3.13,3.9699999999999998,4.18,4.7699999999999996,5.31
2.2400000000000002,2.62,3.14,3.99,4.2,4.7699999999999996,5.3
2.23,2.6,3.12,3.95,4.16,4.75,5.27
2.23,2.59,3.11,3.92,4.1399999999999997,4.6899999999999995,5.22
2.21,2.57,3.08,3.87,4.09,4.6100000000000003,5.13
2.21,2.57,3.07,3.88,4.0999999999999996,4.62,5.14
