bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.353,1.504,1.798,2.0640000000000001,2.1349999999999998,2.3650000000000002,2.5430000000000001
1.3519999999999999,1.5,1.784,2.048,2.12,2.35,2.52
1.3519999999999999,1.4950000000000001,1.7669999999999999,2.0619999999999998,2.145,2.38,2.532
1.3519999999999999,1.494,1.762,2.0670000000000002,2.1560000000000001,2.39,2.5550000000000002
1.3540000000000001,1.492,1.75,2.0489999999999999,2.13,2.355,2.5369999999999999
1.3639999999999999,1.5,1.754,2.0630000000000002,2.145,2.355,2.532
1.3820000000000001,1.5169999999999999,1.7629999999999999,2.0640000000000001,2.1459999999999999,2.3449999999999998,2.54
1.4,1.5350000000000001,1.7749999999999999,2.0790000000000002,2.157,2.3519999999999999,2.57
1.42,1.552,1.7850000000000001,2.0939999999999999,2.177,2.38,2.5869999999999997
1.4339999999999999,1.5640000000000001,1.792,2.1120000000000001,2.206,2.415,2.6070000000000002
1.4470000000000001,1.5779999999999998,1.802,2.093,2.17,2.375,2.5670000000000002
1.4689999999999999,1.5979999999999999,1.825,2.1059999999999999,2.19,2.387,2.5750000000000002
1.4670000000000001,1.5939999999999999,1.8220000000000001,2.09,2.1720000000000002,2.3810000000000002,2.57
1.4670000000000001,1.593,1.8159999999999998,2.069,2.1520000000000001,2.3570000000000002,2.5449999999999999
1.468,1.593,1.8180000000000001,2.0760000000000001,2.16,2.3620000000000001,2.5449999999999999
1.4729999999999999,1.5979999999999999,1.8279999999999998,2.077,2.165,2.36,2.54
1.4670000000000001,1.6,1.8279999999999998,2.0699999999999998,2.14,2.327,2.5220000000000002
1.4809999999999999,1.605,1.843,2.0779999999999998,2.1669999999999998,2.35,2.54
1.484,1.609,1.8479999999999999,2.0659999999999998,2.145,2.3370000000000002,2.5300000000000002
1.484,1.609,1.8460000000000001,2.0489999999999999,2.13,2.3199999999999998,2.4900000000000002
1.486,1.6099999999999999,1.8479999999999999,2.028,2.105,2.2999999999999998,2.4769999999999999
1.5129999999999999,1.6099999999999999,1.841,1.9929999999999999,2.073,2.262,2.4769999999999999
