bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.09,3.26,3.48,3.66,3.77,4.0999999999999996,4.47
3.11,3.27,3.48,3.66,3.7800000000000002,4.09,4.47
3.11,3.27,3.48,3.66,3.79,4.0999999999999996,4.47
3.1,3.26,3.46,3.63,3.75,4.07,4.43
3.11,3.26,3.46,3.63,3.75,4.08,4.4400000000000004
3.11,3.26,3.45,3.62,3.7199999999999998,4.05,4.41
3.11,3.25,3.43,3.59,3.67,3.99,4.34
3.1,3.24,3.42,3.58,3.66,4.01,4.37
3.1,3.24,3.4,3.55,3.61,3.9699999999999998,4.3499999999999996
3.1,3.25,3.41,3.56,3.62,3.9699999999999998,4.34
3.1,3.25,3.41,3.56,3.62,3.96,4.33
3.1,3.24,3.41,3.56,3.62,3.96,4.33
3.1,3.24,3.41,3.56,3.62,3.95,4.33
3.1,3.23,3.39,3.5300000000000002,3.58,3.89,4.2699999999999996
3.1,3.23,3.39,3.5300000000000002,3.59,3.89,4.26
3.1,3.23,3.39,3.52,3.57,3.86,4.22
3.11,3.24,3.41,3.55,3.61,3.91,4.26
3.11,3.24,3.41,3.54,3.6,3.87,4.24
3.11,3.24,3.41,3.5300000000000002,3.58,3.85,4.21
3.11,3.24,3.41,3.54,3.59,3.87,4.2300000000000004
