bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.38,2.61,2.82,3.16,3.26,3.57,4
2.39,2.61,2.85,3.2,3.3,3.61,4.01
2.39,2.6,2.84,3.19,3.29,3.59,3.98
2.39,2.6,2.84,3.2,3.31,3.61,4
2.41,2.6,2.84,3.19,3.31,3.62,4
2.46,2.6,2.83,3.17,3.27,3.61,3.99
2.46,2.6,2.84,3.18,3.2800000000000002,3.65,4.0599999999999996
2.46,2.6,2.83,3.16,3.26,3.61,4.04
2.4699999999999998,2.61,2.85,3.18,3.2800000000000002,3.64,4.07
2.36,2.5,2.7,2.99,3.08,3.45,3.91
2.35,2.4900000000000002,2.69,2.9699999999999998,3.05,3.45,3.92
2.35,2.5,2.7,2.98,3.06,3.49,3.9699999999999998
2.39,2.5499999999999998,2.7800000000000002,3.09,3.2,3.64,4.08
2.42,2.58,2.82,3.15,3.26,3.7,4.1399999999999997
2.4300000000000002,2.58,2.84,3.18,3.29,3.75,4.18
2.39,2.54,2.8,3.14,3.23,3.73,4.22
2.38,2.5499999999999998,2.79,3.17,3.29,3.8,4.3
2.36,2.5300000000000002,2.74,3.15,3.25,3.81,4.33
2.37,2.5499999999999998,2.77,3.18,3.3,3.89,4.3899999999999997
2.36,2.54,2.76,3.13,3.23,3.79,4.26
2.36,2.5499999999999998,2.7800000000000002,3.15,3.25,3.86,4.3600000000000003
