bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.12,3.25,3.42,3.56,3.64,3.91,4.28
3.11,3.23,3.39,3.51,3.57,3.84,4.21
3.11,3.23,3.39,3.51,3.57,3.84,4.21
3.1,3.22,3.37,3.48,3.52,3.8,4.2
3.1,3.22,3.37,3.48,3.52,3.8,4.1900000000000004
3.11,3.23,3.4,3.51,3.57,3.85,4.22
3.17,3.29,3.49,3.57,3.65,3.91,4.25
3.2,3.3,3.51,3.59,3.66,3.93,4.25
3.24,3.32,3.52,3.61,3.7,3.96,4.2699999999999996
3.24,3.32,3.52,3.6,3.68,3.96,4.2699999999999996
3.23,3.3,3.5,3.57,3.61,3.9,4.2
3.23,3.3,3.51,3.61,3.67,3.94,4.24
3.23,3.3,3.51,3.6,3.66,3.93,4.24
3.23,3.3,3.52,3.61,3.67,3.95,4.25
3.27,3.3,3.52,3.61,3.67,3.94,4.24
3.27,3.31,3.52,3.61,3.68,3.94,4.2300000000000004
3.2800000000000002,3.32,3.5300000000000002,3.64,3.71,3.9699999999999998,4.26
3.3,3.33,3.54,3.65,3.7199999999999998,3.9699999999999998,4.25
3.31,3.34,3.54,3.65,3.7199999999999998,3.9699999999999998,4.26
3.32,3.35,3.57,3.68,3.77,4.01,4.29
3.32,3.35,3.56,3.68,3.76,4.01,4.29
