bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.27,3.32,3.43,3.44,3.45,3.58,3.81
3.27,3.32,3.43,3.44,3.44,3.57,3.79
3.25,3.29,3.37,3.36,3.35,3.46,3.63
3.25,3.29,3.36,3.35,3.35,3.45,3.63
3.27,3.32,3.42,3.44,3.45,3.5300000000000002,3.7
3.25,3.3,3.37,3.38,3.4,3.48,3.64
3.25,3.3,3.35,3.36,3.36,3.45,3.6
3.24,3.29,3.31,3.31,3.31,3.4,3.55
3.24,3.3,3.34,3.36,3.37,3.45,3.62
3.25,3.31,3.35,3.38,3.4,3.48,3.68
3.27,3.34,3.41,3.48,3.51,3.61,3.79
3.27,3.34,3.4,3.46,3.49,3.61,3.82
3.27,3.34,3.4,3.4699999999999998,3.5,3.63,3.86
3.27,3.34,3.4,3.46,3.49,3.62,3.82
3.27,3.34,3.39,3.43,3.45,3.56,3.76
3.2800000000000002,3.36,3.43,3.4699999999999998,3.51,3.61,3.84
3.2800000000000002,3.36,3.41,3.44,3.46,3.55,3.81
3.3,3.39,3.46,3.51,3.5300000000000002,3.62,3.88
3.31,3.4,3.48,3.55,3.55,3.63,3.9
3.31,3.41,3.49,3.56,3.55,3.66,3.95
