bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.86,3.05,3.35,3.87,3.98,4.4000000000000004,4.72
2.89,3.09,3.42,3.9699999999999998,4.0999999999999996,4.51,4.8
2.89,3.09,3.4,3.93,4.0599999999999996,4.51,4.8100000000000005
2.93,3.11,3.39,3.87,4,4.51,4.82
2.94,3.12,3.39,3.83,3.96,4.45,4.79
2.94,3.11,3.38,3.7800000000000002,3.94,4.47,4.8100000000000005
2.94,3.11,3.39,3.79,3.9699999999999998,4.49,4.83
2.94,3.11,3.38,3.76,3.95,4.46,4.82
2.94,3.11,3.37,3.74,3.93,4.45,4.82
2.94,3.12,3.39,3.76,3.96,4.47,4.82
2.94,3.12,3.39,3.74,3.94,4.43,4.8
2.94,3.13,3.41,3.76,3.96,4.41,4.76
2.94,3.13,3.39,3.71,3.89,4.32,4.68
2.94,3.13,3.39,3.71,3.89,4.33,4.71
2.94,3.12,3.37,3.65,3.81,4.2699999999999996,4.67
2.94,3.13,3.39,3.67,3.84,4.28,4.66
2.95,3.14,3.4,3.67,3.84,4.28,4.67
