bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.5669999999999999,1.575,1.6179999999999999,1.7250000000000001,1.8050000000000002,2.0819999999999999,2.472
1.5649999999999999,1.5720000000000001,1.6179999999999999,1.7370000000000001,1.83,2.137,2.532
1.552,1.5620000000000001,1.613,1.732,1.83,2.13,2.52
1.5409999999999999,1.55,1.603,1.728,1.827,2.0920000000000001,2.464
1.5329999999999999,1.546,1.6,1.726,1.825,2.1019999999999999,2.4950000000000001
1.528,1.5409999999999999,1.595,1.71,1.8050000000000002,2.0710000000000002,2.4670000000000001
1.5230000000000001,1.5369999999999999,1.5920000000000001,1.71,1.7970000000000002,2.085,2.4870000000000001
1.522,1.5350000000000001,1.5920000000000001,1.712,1.802,2.1019999999999999,2.5019999999999998
1.52,1.5329999999999999,1.587,1.712,1.802,2.1,2.5070000000000001
1.5190000000000001,1.532,1.5859999999999999,1.71,1.7970000000000002,2.0920000000000001,2.5019999999999998
1.516,1.5310000000000001,1.5859999999999999,1.7090000000000001,1.79,2.08,2.492
1.5169999999999999,1.5310000000000001,1.585,1.71,1.79,2.0699999999999998,2.4820000000000002
1.5169999999999999,1.5310000000000001,1.587,1.712,1.78,2.052,2.4670000000000001
1.5169999999999999,1.5310000000000001,1.587,1.71,1.7749999999999999,2.0449999999999999,2.4670000000000001
1.5169999999999999,1.532,1.587,1.7069999999999999,1.77,2.0350000000000001,2.4550000000000001
1.5169999999999999,1.5310000000000001,1.5779999999999998,1.6919999999999999,1.75,2.0070000000000001,2.4209999999999998
1.5129999999999999,1.5270000000000001,1.5659999999999998,1.6659999999999999,1.7170000000000001,1.958,2.3679999999999999
1.512,1.522,1.5569999999999999,1.655,1.7050000000000001,1.9370000000000001,2.335
1.512,1.522,1.5569999999999999,1.6419999999999999,1.702,1.9449999999999998,2.35
1.514,1.5249999999999999,1.5590000000000002,1.655,1.7269999999999999,1.98,2.3820000000000001
1.5110000000000001,1.522,1.5590000000000002,1.647,1.7149999999999999,1.9649999999999999,2.36
1.5110000000000001,1.522,1.5640000000000001,1.6619999999999999,1.7349999999999999,1.99,2.39
1.5110000000000001,1.522,1.5739999999999998,1.6830000000000001,1.77,2.032,2.4249999999999998
