bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.5750000000000002,2.62,2.6550000000000002,2.7850000000000001,2.8719999999999999,3.16,3.5350000000000001
2.573,2.6150000000000002,2.653,2.7930000000000001,2.88,3.1749999999999998,3.5590000000000002
2.573,2.6150000000000002,2.653,2.79,2.883,3.1779999999999999,3.5629999999999997
2.5680000000000001,2.61,2.645,2.7829999999999999,2.887,3.177,3.56
2.573,2.613,2.6429999999999998,2.7709999999999999,2.87,3.1579999999999999,3.5300000000000002
2.573,2.613,2.6429999999999998,2.7730000000000001,2.8780000000000001,3.1680000000000001,3.5449999999999999
2.57,2.61,2.6379999999999999,2.76,2.855,3.1429999999999998,3.5230000000000001
2.57,2.61,2.6379999999999999,2.7650000000000001,2.8580000000000001,3.1469999999999998,3.5350000000000001
2.57,2.6080000000000001,2.633,2.7610000000000001,2.8570000000000002,3.145,3.5339999999999998
2.57,2.61,2.645,2.774,2.8730000000000002,3.1629999999999998,3.5380000000000003
2.57,2.61,2.65,2.7810000000000001,2.879,3.1680000000000001,3.5380000000000003
2.57,2.61,2.653,2.7909999999999999,2.8879999999999999,3.18,3.548
2.5750000000000002,2.6150000000000002,2.645,2.7810000000000001,2.87,3.16,3.5169999999999999
2.5750000000000002,2.6150000000000002,2.65,2.7810000000000001,2.8769999999999998,3.1749999999999998,3.54
2.5750000000000002,2.6179999999999999,2.6480000000000001,2.79,2.8849999999999998,3.1840000000000002,3.5620000000000003
2.5750000000000002,2.6179999999999999,2.653,2.7850000000000001,2.875,3.1749999999999998,3.55
2.573,2.6179999999999999,2.6630000000000003,2.7930000000000001,2.88,3.18,3.5470000000000002
2.58,2.6230000000000002,2.6630000000000003,2.7930000000000001,2.88,3.18,3.5470000000000002
2.58,2.6230000000000002,2.6630000000000003,2.7909999999999999,2.875,3.17,3.5300000000000002
2.5750000000000002,2.6179999999999999,2.665,2.79,2.8769999999999998,3.17,3.5270000000000001
2.5830000000000002,2.6230000000000002,2.6630000000000003,2.7850000000000001,2.8719999999999999,3.165,3.5249999999999999
2.5779999999999998,2.62,2.665,2.7850000000000001,2.87,3.165,3.5249999999999999
