bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.34,2.85,3.48,4.3600000000000003,4.41,4.92,5.39
2.35,2.86,3.5,4.3899999999999997,4.4400000000000004,4.9800000000000004,5.43
2.31,2.81,3.43,4.29,4.3600000000000003,4.9000000000000004,5.35
2.31,2.82,3.46,4.34,4.43,4.9399999999999995,5.38
2.2800000000000002,2.77,3.39,4.25,4.32,4.84,5.29
2.2800000000000002,2.76,3.38,4.24,4.3600000000000003,4.91,5.36
2.2400000000000002,2.71,3.26,4.13,4.2699999999999996,4.8600000000000003,5.38
2.23,2.7,3.24,4.12,4.25,4.8100000000000005,5.37
2.23,2.71,3.25,4.1399999999999997,4.26,4.8100000000000005,5.36
2.23,2.71,3.24,4.13,4.2300000000000004,4.78,5.34
2.2400000000000002,2.7199999999999998,3.25,4.1500000000000004,4.24,4.8,5.36
2.25,2.74,3.27,4.1900000000000004,4.28,4.84,5.39
2.25,2.74,3.24,4.1500000000000004,4.24,4.8,5.34
2.25,2.74,3.24,4.1500000000000004,4.24,4.8,5.34
2.25,2.75,3.24,4.1500000000000004,4.26,4.8100000000000005,5.34
2.25,2.75,3.22,4.12,4.24,4.8,5.33
2.2800000000000002,2.75,3.23,4.12,4.26,4.82,5.35
2.27,2.73,3.2,4.0599999999999996,4.21,4.7699999999999996,5.31
2.27,2.74,3.22,4.08,4.2300000000000004,4.8,5.33
2.29,2.76,3.25,4.1399999999999997,4.3099999999999996,4.87,5.38
2.2800000000000002,2.74,3.22,4.07,4.2699999999999996,4.82,5.34


