bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.43,3.44,3.48,3.55,3.58,3.7199999999999998,3.99
3.43,3.43,3.4699999999999998,3.5300000000000002,3.56,3.7,3.96
3.43,3.43,3.4699999999999998,3.5300000000000002,3.56,3.7199999999999998,3.9699999999999998
3.43,3.43,3.4699999999999998,3.5300000000000002,3.56,3.71,3.98
3.42,3.42,3.46,3.51,3.54,3.69,3.95
3.41,3.41,3.44,3.48,3.5,3.65,3.91
3.41,3.41,3.44,3.48,3.5,3.65,3.91
3.41,3.41,3.44,3.48,3.5,3.65,3.91
3.4,3.41,3.44,3.4699999999999998,3.49,3.64,3.9
3.39,3.4,3.43,3.46,3.4699999999999998,3.61,3.88
3.39,3.4,3.43,3.46,3.4699999999999998,3.6,3.87
3.39,3.4,3.44,3.4699999999999998,3.49,3.62,3.88
3.39,3.4,3.44,3.4699999999999998,3.49,3.62,3.88
3.38,3.39,3.43,3.46,3.46,3.59,3.85
3.39,3.4,3.44,3.4699999999999998,3.4699999999999998,3.6,3.86
3.39,3.4,3.44,3.4699999999999998,3.4699999999999998,3.6,3.86
3.39,3.4,3.45,3.48,3.49,3.62,3.88
3.39,3.4,3.45,3.48,3.49,3.62,3.87
3.38,3.4,3.43,3.45,3.46,3.58,3.83
3.38,3.4,3.43,3.44,3.45,3.56,3.81
