bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.11,2.54,3.07,3.71,3.8,4.3899999999999997,4.92
2.11,2.56,3.08,3.7199999999999998,3.82,4.3899999999999997,4.91
2.12,2.58,3.1,3.74,3.85,4.41,4.92
2.12,2.58,3.1,3.73,3.84,4.4000000000000004,4.91
2.14,2.61,3.13,3.7800000000000002,3.9,4.45,4.93
2.15,2.63,3.15,3.8,3.94,4.5,4.96
2.19,2.66,3.16,3.8,3.94,4.5199999999999996,4.9399999999999995
2.23,2.67,3.18,3.82,3.96,4.53,4.95
2.23,2.67,3.18,3.82,3.96,4.5199999999999996,4.9399999999999995
2.23,2.68,3.2,3.84,3.98,4.53,4.9399999999999995
2.23,2.67,3.18,3.8,3.94,4.5,4.91
2.23,2.67,3.17,3.7800000000000002,3.92,4.49,4.91
2.25,2.67,3.17,3.7800000000000002,3.92,4.49,4.91
2.27,2.67,3.16,3.7800000000000002,3.92,4.49,4.91
2.27,2.66,3.14,3.74,3.87,4.46,4.91
2.27,2.65,3.12,3.71,3.82,4.4000000000000004,4.8899999999999997
2.2999999999999998,2.66,3.13,3.73,3.85,4.42,4.9000000000000004
2.31,2.66,3.15,3.75,3.88,4.4400000000000004,4.8899999999999997
2.31,2.65,3.14,3.73,3.86,4.41,4.87
2.31,2.65,3.14,3.7199999999999998,3.86,4.41,4.87
2.31,2.65,3.12,3.68,3.8,4.38,4.84
2.31,2.65,3.12,3.68,3.8,4.38,4.84
