bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.7069999999999999,1.7050000000000001,1.6949999999999998,1.7069999999999999,1.722,1.802,2.1469999999999998
1.7050000000000001,1.702,1.69,1.7,1.7149999999999999,1.792,2.11
1.7050000000000001,1.702,1.6879999999999999,1.7,1.712,1.8,2.085
1.7029999999999998,1.7,1.6870000000000001,1.694,1.71,1.7930000000000001,2.0649999999999999
1.7,1.698,1.6870000000000001,1.6970000000000001,1.722,1.8120000000000001,2.105
1.698,1.698,1.69,1.7010000000000001,1.7269999999999999,1.825,2.1150000000000002
1.6720000000000002,1.6720000000000002,1.665,1.675,1.6949999999999998,1.7770000000000001,2.0619999999999998
1.6720000000000002,1.6720000000000002,1.67,1.69,1.7170000000000001,1.8,2.0750000000000002
1.677,1.677,1.6800000000000002,1.702,1.732,1.835,2.1070000000000002
1.677,1.677,1.6800000000000002,1.706,1.73,1.841,2.121
1.677,1.677,1.6800000000000002,1.7,1.7170000000000001,1.8260000000000001,2.1269999999999998
1.677,1.677,1.6800000000000002,1.7,1.72,1.837,2.1549999999999998
1.6720000000000002,1.67,1.667,1.6760000000000002,1.6919999999999999,1.802,2.1150000000000002
1.669,1.667,1.667,1.6779999999999999,1.6949999999999998,1.8129999999999999,2.1469999999999998
1.67,1.67,1.6720000000000002,1.69,1.7069999999999999,1.829,2.17
1.6680000000000001,1.67,1.6720000000000002,1.6909999999999998,1.7130000000000001,1.835,2.177
1.677,1.6779999999999999,1.6850000000000001,1.7149999999999999,1.742,1.9,2.2650000000000001
1.6870000000000001,1.6930000000000001,1.7050000000000001,1.752,1.782,1.9370000000000001,2.2949999999999999
1.6949999999999998,1.702,1.7149999999999999,1.7570000000000001,1.7890000000000001,1.9419999999999999,2.2869999999999999
1.722,1.728,1.7490000000000001,1.79,1.829,2.0070000000000001,2.367
1.722,1.728,1.752,1.796,1.839,2.0270000000000001,2.38
1.722,1.728,1.752,1.7949999999999999,1.85,2.0499999999999998,2.4239999999999999
