bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.615,1.7330000000000001,1.7989999999999999,1.9060000000000001,1.94,2.08,2.2519999999999998
1.6160000000000001,1.7349999999999999,1.8120000000000001,1.9370000000000001,1.98,2.1150000000000002,2.2800000000000002
1.6080000000000001,1.728,1.804,1.9340000000000002,1.9769999999999999,2.1030000000000002,2.2720000000000002
1.605,1.7229999999999999,1.7989999999999999,1.9390000000000001,1.9809999999999999,2.1150000000000002,2.2919999999999998
1.6,1.716,1.7850000000000001,1.9180000000000001,1.96,2.08,2.25
1.6,1.716,1.7850000000000001,1.9180000000000001,1.962,2.0819999999999999,2.25
1.5979999999999999,1.714,1.782,1.917,1.9529999999999998,2.06,2.2250000000000001
1.5979999999999999,1.714,1.7789999999999999,1.915,1.946,2.0449999999999999,2.21
1.5979999999999999,1.714,1.78,1.9079999999999999,1.9350000000000001,2.0499999999999998,2.2069999999999999
1.5979999999999999,1.714,1.78,1.899,1.9220000000000002,2.0419999999999998,2.1970000000000001
1.5979999999999999,1.716,1.788,1.915,1.94,2.0699999999999998,2.23
1.5979999999999999,1.7189999999999999,1.794,1.9220000000000002,1.9449999999999998,2.0579999999999998,2.2200000000000002
1.5979999999999999,1.7189999999999999,1.798,1.915,1.94,2.0419999999999998,2.1970000000000001
1.605,1.73,1.8090000000000002,1.92,1.94,2.0470000000000002,2.2050000000000001
1.6139999999999999,1.7429999999999999,1.823,1.929,1.9470000000000001,2.0499999999999998,2.21
1.62,1.7490000000000001,1.829,1.9260000000000002,1.9350000000000001,2.04,2.2050000000000001
1.6259999999999999,1.756,1.8340000000000001,1.903,1.9119999999999999,2.0070000000000001,2.165
1.625,1.754,1.8169999999999999,1.8980000000000001,1.915,2.0099999999999998,2.17
1.621,1.746,1.804,1.8860000000000001,1.907,1.992,2.1509999999999998
1.6259999999999999,1.7530000000000001,1.804,1.897,1.915,2.0019999999999998,2.1520000000000001
1.633,1.752,1.8,1.875,1.887,1.9750000000000001,2.1139999999999999
1.75,1.772,1.806,1.88,1.895,1.9750000000000001,2.11
