bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.04,3.2,3.4,3.59,3.67,4.0599999999999996,4.46
3.04,3.2,3.4,3.58,3.68,4.05,4.45
3.04,3.2,3.4,3.58,3.69,4.05,4.4400000000000004
3.04,3.2,3.4,3.59,3.7,4.07,4.46
3.04,3.19,3.38,3.58,3.68,4.05,4.45
3.05,3.2,3.41,3.63,3.76,4.12,4.4800000000000004
3.05,3.2,3.41,3.64,3.7800000000000002,4.1500000000000004,4.49
3.04,3.2,3.39,3.6,3.7199999999999998,4.09,4.49
3.04,3.2,3.4,3.61,3.74,4.1100000000000003,4.5
3.04,3.2,3.4,3.61,3.73,4.09,4.5
3.04,3.2,3.4,3.61,3.7199999999999998,4.08,4.49
3.04,3.2,3.39,3.6,3.7,4.0599999999999996,4.45
3.04,3.2,3.39,3.6,3.71,4.05,4.4400000000000004
3.04,3.2,3.41,3.62,3.74,4.08,4.45
3.04,3.21,3.44,3.65,3.7800000000000002,4.12,4.4800000000000004
3.04,3.21,3.46,3.67,3.8,4.13,4.5
3.05,3.23,3.5,3.7,3.84,4.16,4.5199999999999996
3.05,3.23,3.5,3.7,3.82,4.16,4.53
3.05,3.23,3.5,3.7,3.82,4.17,4.54
3.05,3.23,3.48,3.68,3.79,4.1399999999999997,4.5199999999999996
3.07,3.25,3.48,3.66,3.77,4.0999999999999996,4.4800000000000004
