bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.754,1.76,1.7770000000000001,1.845,1.8319999999999999,1.907,2.0249999999999999
1.754,1.76,1.7749999999999999,1.845,1.835,1.909,2.0270000000000001
1.754,1.76,1.7749999999999999,1.833,1.825,1.897,2.02
1.754,1.76,1.7749999999999999,1.827,1.8199999999999998,1.8860000000000001,2.0099999999999998
1.754,1.76,1.7730000000000001,1.8120000000000001,1.8069999999999999,1.867,1.9750000000000001
1.7570000000000001,1.76,1.778,1.8149999999999999,1.8129999999999999,1.867,1.988
1.7570000000000001,1.76,1.7770000000000001,1.8080000000000001,1.8050000000000002,1.8639999999999999,1.9849999999999999
1.756,1.758,1.7770000000000001,1.8,1.7949999999999999,1.8519999999999999,1.97
1.756,1.7589999999999999,1.7789999999999999,1.8050000000000002,1.79,1.8519999999999999,1.98
1.756,1.7589999999999999,1.78,1.8199999999999998,1.8,1.865,1.992
1.756,1.7589999999999999,1.78,1.8340000000000001,1.81,1.8719999999999999,1.9969999999999999
1.7549999999999999,1.7589999999999999,1.7829999999999999,1.8340000000000001,1.8069999999999999,1.861,1.98
1.756,1.764,1.7890000000000001,1.839,1.8149999999999999,1.87,1.9870000000000001
1.756,1.764,1.7890000000000001,1.8239999999999998,1.792,1.827,1.9319999999999999
1.7549999999999999,1.764,1.79,1.8239999999999998,1.7970000000000002,1.8220000000000001,1.9319999999999999
1.7549999999999999,1.764,1.7890000000000001,1.7989999999999999,1.772,1.79,1.895
1.7549999999999999,1.7629999999999999,1.78,1.7869999999999999,1.76,1.79,1.905
1.7549999999999999,1.7629999999999999,1.77,1.754,1.714,1.7370000000000001,1.8399999999999999
1.746,1.7509999999999999,1.75,1.7029999999999998,1.675,1.6970000000000001,1.8050000000000002
1.746,1.7509999999999999,1.75,1.7109999999999999,1.69,1.7050000000000001,1.83
