bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.58,2.61,2.68,2.82,2.92,3.2,3.49
2.6,2.63,2.7,2.85,2.96,3.26,3.58
2.56,2.59,2.67,2.8,2.92,3.2,3.51
2.56,2.59,2.67,2.8,2.92,3.2,3.52
2.56,2.59,2.67,2.81,2.94,3.25,3.59
2.54,2.58,2.65,2.79,2.92,3.23,3.58
2.54,2.58,2.64,2.77,2.91,3.23,3.58
2.54,2.58,2.64,2.77,2.9,3.21,3.54
2.5499999999999998,2.59,2.65,2.79,2.92,3.23,3.57
2.58,2.62,2.67,2.83,2.9699999999999998,3.2800000000000002,3.66
2.58,2.62,2.67,2.82,2.96,3.29,3.67
2.59,2.63,2.68,2.84,2.99,3.34,3.74
2.56,2.6,2.65,2.79,2.94,3.2800000000000002,3.64
2.57,2.61,2.67,2.81,2.9699999999999998,3.31,3.66
2.58,2.62,2.69,2.83,2.99,3.35,3.73
2.57,2.61,2.67,2.81,2.96,3.33,3.7199999999999998
2.56,2.6,2.66,2.79,2.94,3.2800000000000002,3.67
2.56,2.6,2.66,2.79,2.94,3.27,3.66
2.56,2.6,2.66,2.79,2.93,3.24,3.61
2.5499999999999998,2.59,2.66,2.77,2.91,3.21,3.58
2.54,2.58,2.65,2.75,2.88,3.17,3.5300000000000002
