bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.234,1.2530000000000001,1.2969999999999999,1.3519999999999999,1.3169999999999999,1.375,1.4950000000000001
1.2290000000000001,1.2450000000000001,1.28,1.325,1.2969999999999999,1.365,1.4969999999999999
1.2090000000000001,1.216,1.2410000000000001,1.24,1.2070000000000001,1.2469999999999999,1.3719999999999999
1.2090000000000001,1.216,1.2450000000000001,1.268,1.2370000000000001,1.2829999999999999,1.395
1.2090000000000001,1.216,1.2549999999999999,1.2849999999999999,1.26,1.3049999999999999,1.4219999999999999
1.2090000000000001,1.2230000000000001,1.2610000000000001,1.2989999999999999,1.2749999999999999,1.34,1.46
1.2090000000000001,1.226,1.2629999999999999,1.2989999999999999,1.2749999999999999,1.347,1.4849999999999999
1.2050000000000001,1.226,1.2650000000000001,1.304,1.28,1.3559999999999999,1.484
1.2050000000000001,1.228,1.2650000000000001,1.3069999999999999,1.2849999999999999,1.371,1.51
1.2050000000000001,1.228,1.2650000000000001,1.333,1.32,1.397,1.528
1.21,1.236,1.2810000000000001,1.387,1.38,1.4550000000000001,1.58
1.2130000000000001,1.238,1.286,1.379,1.375,1.462,1.5920000000000001
1.2230000000000001,1.25,1.306,1.409,1.4119999999999999,1.52,1.669
1.2210000000000001,1.248,1.3009999999999999,1.369,1.37,1.482,1.647
1.2250000000000001,1.2509999999999999,1.3049999999999999,1.379,1.38,1.4870000000000001,1.6419999999999999
1.23,1.258,1.3240000000000001,1.395,1.397,1.4969999999999999,1.637
1.238,1.27,1.339,1.4339999999999999,1.4450000000000001,1.5449999999999999,1.6850000000000001
1.2429999999999999,1.2810000000000001,1.3740000000000001,1.5070000000000001,1.53,1.635,1.7770000000000001
1.2429999999999999,1.2810000000000001,1.37,1.468,1.4870000000000001,1.6099999999999999,1.766
1.2410000000000001,1.278,1.373,1.4419999999999999,1.4670000000000001,1.587,1.744
1.2410000000000001,1.278,1.3719999999999999,1.4350000000000001,1.462,1.5859999999999999,1.73
