bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.56,2.6,2.68,2.7800000000000002,2.92,3.21,3.59
2.56,2.6,2.68,2.79,2.93,3.22,3.6
2.56,2.6,2.68,2.8,2.93,3.24,3.63
2.58,2.62,2.7199999999999998,2.85,2.99,3.31,3.7
2.58,2.62,2.7199999999999998,2.85,2.99,3.31,3.69
2.56,2.6,2.69,2.82,2.95,3.25,3.59
2.57,2.61,2.71,2.84,2.9699999999999998,3.2800000000000002,3.62
2.56,2.59,2.69,2.82,2.94,3.24,3.55
2.5499999999999998,2.58,2.67,2.8,2.91,3.21,3.5300000000000002
2.56,2.59,2.68,2.82,2.93,3.23,3.57
2.5300000000000002,2.56,2.65,2.7800000000000002,2.87,3.15,3.5
2.52,2.5499999999999998,2.64,2.76,2.85,3.11,3.4699999999999998
2.5099999999999998,2.54,2.62,2.73,2.8,3.04,3.4
2.52,2.5499999999999998,2.64,2.75,2.82,3.05,3.39
2.5300000000000002,2.56,2.65,2.77,2.84,3.06,3.4
2.5300000000000002,2.56,2.66,2.7800000000000002,2.85,3.09,3.46
2.5300000000000002,2.5499999999999998,2.65,2.77,2.83,3.06,3.44
2.5300000000000002,2.5499999999999998,2.64,2.76,2.82,3.05,3.42
