bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.3,3.3,3.3,3.3,3.3,3.39,3.64
3.27,3.27,3.27,3.27,3.26,3.35,3.57
3.2800000000000002,3.2800000000000002,3.29,3.29,3.2800000000000002,3.39,3.62
3.29,3.29,3.3,3.31,3.3,3.42,3.65
3.26,3.26,3.26,3.26,3.25,3.35,3.57
3.3,3.3,3.31,3.31,3.32,3.44,3.66
3.2800000000000002,3.29,3.29,3.29,3.29,3.41,3.62
3.29,3.3,3.3,3.3,3.31,3.42,3.64
3.2800000000000002,3.29,3.29,3.29,3.29,3.41,3.64
3.27,3.27,3.27,3.2800000000000002,3.27,3.4,3.64
3.2800000000000002,3.29,3.3,3.3,3.3,3.44,3.67
3.2800000000000002,3.2800000000000002,3.29,3.29,3.29,3.43,3.65
3.29,3.29,3.3,3.31,3.31,3.45,3.67
3.29,3.29,3.3,3.31,3.31,3.44,3.66
3.2800000000000002,3.2800000000000002,3.29,3.29,3.29,3.42,3.64
3.2800000000000002,3.2800000000000002,3.29,3.29,3.29,3.41,3.63
3.2800000000000002,3.2800000000000002,3.29,3.29,3.29,3.41,3.63
3.27,3.27,3.2800000000000002,3.2800000000000002,3.27,3.39,3.61
3.27,3.27,3.2800000000000002,3.2800000000000002,3.26,3.38,3.58
3.29,3.29,3.31,3.3,3.3,3.42,3.62
