bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.34,3.43,3.5,3.49,3.48,3.6,3.85
3.34,3.43,3.5,3.49,3.4699999999999998,3.59,3.84
3.34,3.43,3.48,3.46,3.43,3.54,3.81
3.34,3.43,3.48,3.46,3.43,3.55,3.83
3.34,3.43,3.4699999999999998,3.45,3.41,3.54,3.83
3.34,3.43,3.46,3.44,3.39,3.52,3.79
3.34,3.43,3.45,3.43,3.38,3.51,3.7800000000000002
3.32,3.4,3.4,3.38,3.33,3.4699999999999998,3.76
3.33,3.41,3.42,3.41,3.37,3.52,3.79
3.33,3.41,3.43,3.43,3.39,3.56,3.84
3.32,3.39,3.4,3.39,3.36,3.52,3.81
3.32,3.38,3.38,3.37,3.34,3.49,3.79
3.32,3.38,3.39,3.38,3.37,3.51,3.82
3.32,3.37,3.38,3.37,3.36,3.5,3.81
3.32,3.37,3.38,3.38,3.37,3.51,3.8
3.32,3.37,3.39,3.4,3.39,3.52,3.79
3.32,3.37,3.37,3.37,3.36,3.49,3.76
3.32,3.37,3.39,3.39,3.38,3.5,3.76
3.32,3.38,3.41,3.41,3.41,3.5300000000000002,3.8
3.33,3.39,3.43,3.44,3.44,3.55,3.81
3.33,3.39,3.43,3.43,3.43,3.54,3.82
3.32,3.38,3.39,3.39,3.38,3.49,3.77
