bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.302,2.3180000000000001,2.3519999999999999,2.4350000000000001,2.5169999999999999,2.7370000000000001,3.04
2.2869999999999999,2.3050000000000002,2.3420000000000001,2.4249999999999998,2.5110000000000001,2.742,3.0630000000000002
2.2869999999999999,2.3050000000000002,2.343,2.4409999999999998,2.5329999999999999,2.7679999999999998,3.1
2.2869999999999999,2.306,2.3439999999999999,2.4510000000000001,2.5409999999999999,2.7669999999999999,3.0979999999999999
2.2770000000000001,2.2919999999999998,2.331,2.4169999999999998,2.5049999999999999,2.7320000000000002,3.069
2.2720000000000002,2.2869999999999999,2.327,2.403,2.4950000000000001,2.7309999999999999,3.0819999999999999
2.222,2.2349999999999999,2.2720000000000002,2.3359999999999999,2.4039999999999999,2.66,3.0110000000000001
2.222,2.2349999999999999,2.2650000000000001,2.331,2.4,2.6760000000000002,3.0419999999999998
2.2000000000000002,2.2130000000000001,2.2480000000000002,2.31,2.367,2.66,3.0470000000000002
2.2010000000000001,2.2109999999999999,2.2439999999999998,2.3090000000000002,2.37,2.65,3.036
2.1970000000000001,2.2040000000000002,2.234,2.2989999999999999,2.3639999999999999,2.633,3.0190000000000001
2.1949999999999998,2.202,2.23,2.298,2.3689999999999998,2.6360000000000001,3.03
2.1930000000000001,2.198,2.2280000000000002,2.294,2.3519999999999999,2.605,2.9870000000000001
2.1930000000000001,2.198,2.2229999999999999,2.2909999999999999,2.3460000000000001,2.5920000000000001,2.9750000000000001
2.1970000000000001,2.202,2.2200000000000002,2.2810000000000001,2.33,2.577,2.9699999999999998
2.1949999999999998,2.2000000000000002,2.218,2.2749999999999999,2.3220000000000001,2.56,2.95
2.1949999999999998,2.2000000000000002,2.218,2.27,2.3149999999999999,2.536,2.92
2.1949999999999998,2.2000000000000002,2.218,2.27,2.3220000000000001,2.5369999999999999,2.911
2.1819999999999999,2.1869999999999998,2.2050000000000001,2.2370000000000001,2.2919999999999998,2.4950000000000001,2.8519999999999999
