bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.52,2.69,2.91,3.4,3.5,4.1500000000000004,4.57
2.5099999999999998,2.68,2.9,3.39,3.5,4.18,4.59
2.5,2.66,2.89,3.38,3.5,4.2,4.63
2.5,2.66,2.91,3.42,3.58,4.29,4.7
2.5,2.66,2.91,3.42,3.59,4.3,4.71
2.5,2.66,2.91,3.42,3.57,4.28,4.72
2.5099999999999998,2.67,2.93,3.42,3.6,4.26,4.7
2.5099999999999998,2.67,2.92,3.38,3.54,4.21,4.6500000000000004
2.56,2.73,3,3.4699999999999998,3.64,4.28,4.71
2.58,2.75,3.05,3.52,3.69,4.26,4.6899999999999995
2.67,2.82,3.13,3.59,3.71,4.2699999999999996,4.6899999999999995
2.68,2.84,3.13,3.57,3.66,4.26,4.67
2.7,2.87,3.19,3.68,3.79,4.34,4.72
2.76,2.93,3.21,3.7,3.81,4.3499999999999996,4.71
2.77,2.94,3.22,3.71,3.81,4.3499999999999996,4.7300000000000004
2.7800000000000002,2.9699999999999998,3.25,3.75,3.88,4.4000000000000004,4.76
2.81,3,3.26,3.77,3.9,4.42,4.76
2.82,3,3.26,3.76,3.88,4.4000000000000004,4.7300000000000004
2.82,3,3.26,3.75,3.86,4.3600000000000003,4.71
2.83,3.01,3.2800000000000002,3.77,3.88,4.38,4.71
2.85,3.04,3.33,3.84,3.96,4.41,4.72
