bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.81,2.81,2.81,2.8,2.76,2.82,2.9699999999999998
2.8,2.8,2.8,2.7800000000000002,2.74,2.81,2.95
2.81,2.81,2.81,2.79,2.75,2.82,2.95
2.82,2.82,2.82,2.8,2.76,2.83,2.96
2.82,2.82,2.82,2.8,2.76,2.83,2.96
2.7800000000000002,2.7800000000000002,2.77,2.75,2.71,2.7800000000000002,2.91
2.8,2.8,2.8,2.7800000000000002,2.74,2.81,2.92
2.82,2.82,2.82,2.8,2.77,2.83,2.95
2.81,2.81,2.81,2.79,2.76,2.82,2.94
2.82,2.82,2.83,2.81,2.7800000000000002,2.85,2.96
2.84,2.84,2.85,2.83,2.81,2.88,2.98
2.85,2.85,2.86,2.85,2.84,2.91,3.02
2.83,2.83,2.83,2.83,2.81,2.89,3.02
2.8,2.81,2.84,2.86,2.84,2.92,3.04
2.7800000000000002,2.79,2.81,2.84,2.82,2.9,3.02
2.77,2.7800000000000002,2.8,2.83,2.81,2.89,3.01
2.77,2.7800000000000002,2.8,2.83,2.81,2.89,3.01
2.75,2.76,2.7800000000000002,2.81,2.7800000000000002,2.86,2.98
2.75,2.76,2.7800000000000002,2.81,2.79,2.87,2.98
2.75,2.76,2.7800000000000002,2.8,2.7800000000000002,2.86,2.98
2.74,2.75,2.77,2.7800000000000002,2.77,2.84,2.96
