bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
2.73,2.76,2.7800000000000002,2.81,2.82,2.98,3.19
2.71,2.7330000000000001,2.7429999999999999,2.7530000000000001,2.76,2.91,3.13
2.68,2.71,2.67,2.75,2.74,2.89,3.13
2.69,2.71,2.7199999999999998,2.75,2.76,2.89,3.1
2.68,2.7,2.71,2.73,2.74,2.87,3.08
2.68,2.7,2.71,2.73,2.75,2.87,3.05
2.65,2.67,2.68,2.69,2.7,2.82,3.02
2.69,2.71,2.71,2.75,2.76,2.87,3.05
2.69,2.7199999999999998,2.7199999999999998,2.76,2.76,2.88,3.04
2.68,2.7,2.7,2.74,2.73,2.84,3.01
2.68,2.7,2.71,2.74,2.74,2.84,3.02
2.68,2.7,2.71,2.73,2.73,2.83,3
2.7,2.71,2.7199999999999998,2.74,2.75,2.85,3.02
2.7,2.71,2.7199999999999998,2.74,2.74,2.85,3.02
2.7,2.71,2.7199999999999998,2.73,2.73,2.84,3.02
2.7,2.71,2.71,2.7199999999999998,2.7199999999999998,2.83,3.01
2.7,2.71,2.71,2.7199999999999998,2.71,2.82,3
2.7,2.71,2.71,2.71,2.71,2.82,2.99
2.7199999999999998,2.85,2.86,2.85,2.74,2.91,3.02
2.73,2.73,2.74,2.74,2.75,2.86,3.04
2.74,2.75,2.76,2.77,2.7800000000000002,2.9,3.1
2.73,2.74,2.75,2.76,2.76,2.89,3.1
