bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
3.29,3.29,3.31,3.3,3.3,3.41,3.61
3.29,3.29,3.3,3.29,3.29,3.4,3.58
3.29,3.29,3.29,3.29,3.2800000000000002,3.39,3.57
3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.27,3.38,3.56
3.26,3.26,3.25,3.25,3.23,3.35,3.54
3.24,3.24,3.23,3.23,3.21,3.33,3.52
3.24,3.24,3.23,3.24,3.22,3.34,3.5300000000000002
3.22,3.22,3.21,3.21,3.19,3.31,3.51
2.99,2.99,2.99,2.98,2.9699999999999998,3.07,3.29
2.9699999999999998,2.9699999999999998,2.9699999999999998,2.9699999999999998,2.95,3.06,3.27
2.9699999999999998,2.9699999999999998,2.9699999999999998,2.9699999999999998,2.95,3.05,3.24
2.94,2.94,2.94,2.94,2.92,3.02,3.2
2.91,2.91,2.91,2.91,2.89,2.99,3.16
2.91,2.91,2.91,2.91,2.91,3.01,3.18
2.88,2.88,2.88,2.88,2.88,2.98,3.15
2.82,2.82,2.82,2.82,2.82,2.91,3.06
2.83,2.83,2.83,2.83,2.83,2.92,3.07
2.7800000000000002,2.7800000000000002,2.7800000000000002,2.7800000000000002,2.7800000000000002,2.86,3.01
2.8,2.8,2.8,2.8,2.81,2.89,3.04
2.84,2.84,2.85,2.86,2.86,2.9699999999999998,3.13
2.84,2.84,2.84,2.85,2.85,2.96,3.13
2.84,2.84,2.84,2.85,2.85,2.9699999999999998,3.14
