bond3m,bond6m,bond1y,bond2y,bond3y,bond5y,bond10y
1.5150000000000001,1.611,1.8279999999999998,1.9710000000000001,2.077,2.27,2.4849999999999999
1.5129999999999999,1.611,1.825,1.976,2.0819999999999999,2.2669999999999999,2.4820000000000002
1.518,1.6120000000000001,1.835,2.004,2.1150000000000002,2.2999999999999998,2.5049999999999999
1.516,1.6059999999999999,1.833,1.988,2.09,2.2770000000000001,2.4699999999999998
1.5169999999999999,1.607,1.833,1.988,2.0950000000000002,2.2869999999999999,2.4849999999999999
1.518,1.6040000000000001,1.833,1.984,2.0950000000000002,2.2930000000000001,2.4870000000000001
1.51,1.5819999999999999,1.8279999999999998,2.04,2.085,2.2999999999999998,2.48
1.5030000000000001,1.5760000000000001,1.8140000000000001,2.0219999999999998,2.0750000000000002,2.2800000000000002,2.4550000000000001
1.5030000000000001,1.5779999999999998,1.819,2.0249999999999999,2.0750000000000002,2.2669999999999999,2.4550000000000001
1.5030000000000001,1.5859999999999999,1.829,2.0419999999999998,2.0819999999999999,2.27,2.4500000000000002
1.5049999999999999,1.6,1.849,2.04,2.0710000000000002,2.2519999999999998,2.4300000000000002
1.51,1.6099999999999999,1.8639999999999999,2.0550000000000002,2.0880000000000001,2.2720000000000002,2.4329999999999998
1.51,1.6099999999999999,1.8599999999999999,2.056,2.0920000000000001,2.2869999999999999,2.444
1.51,1.6120000000000001,1.85,2.04,2.0779999999999998,2.2919999999999998,2.4620000000000002
1.51,1.617,1.855,2.052,2.0870000000000002,2.2999999999999998,2.4699999999999998
1.51,1.6259999999999999,1.8780000000000001,2.0870000000000002,2.1230000000000002,2.33,2.4900000000000002
1.5110000000000001,1.629,1.879,2.1,2.13,2.335,2.4900000000000002
1.514,1.6339999999999999,1.881,2.1110000000000002,2.1520000000000001,2.367,2.5019999999999998
1.51,1.63,1.853,2.0819999999999999,2.1339999999999999,2.347,2.4670000000000001
